,word_idx,word,start,end,hftoken,token_id,rank,true_prob,top_pred,entropy
1382,1320,the,447.9676279296875,448.0476279296875,Ġthe,262,2,0.10027494,284,4.15352
1383,1321,offensive,448.0676279296875,448.5876279296874,Ġoffensive,5859,1,0.029354395,3800,6.26593
1384,1322,assembled,448.9576279296875,449.2876279296875,Ġassembled,16030,9514,9.485036e-07,13,3.5213695
1385,1323,a,449.3076279296875,449.3576279296875,Ġa,257,0,0.30344146,257,3.3016925
1386,1324,team,449.3976279296875,449.5476279296875,Ġteam,1074,0,0.18384133,1074,5.5678196
1387,1325,of,449.6076279296875,449.6776279296875,Ġof,286,0,0.66390246,286,1.92238
1388,1326,lawyers,449.7376279296875,450.2876279296875,Ġlawyers,9326,3,0.02319287,1450,6.7995524
1389,1327,studied,450.3676279296875,450.6376279296875,Ġstudied,9713,1863,4.7330445e-06,290,2.70378
1390,1328,up,450.6776279296875,450.7876279296875,Ġup,510,11,0.0061206925,262,3.1017737
1391,1329,on,450.7876279296875,450.8976279296875,Ġon,319,0,0.7350004,319,1.5256191
1392,1330,copyright,450.8976279296875,451.3676279296875,Ġcopyright,6634,5,0.010215606,262,3.5191064
1393,1331,law,451.4476279296875,451.7276279296875,Ġlaw,1099,0,0.59790534,1099,1.8611412
1394,1332,He,452.1876279296875,452.2876279296875,ĠHe,679,171,0.00032870768,290,3.5778046
1395,1333,even,452.3076279296875,452.4476279296875,Ġeven,772,25,0.007271866,9657,5.7701755
1396,1334,looked,452.4876279296875,452.6476279296875,Ġlooked,3114,77,0.0019838852,9657,5.059602
1397,1335,into,452.6876279296875,452.8076279296875,Ġinto,656,1,0.24423449,510,1.9146633
1398,1336,finding,452.8276279296875,453.1276279296875,Ġfinding,4917,64,0.0010750928,262,4.755019
1399,1337,venture,453.1476279296875,453.3976279296875,Ġventure,13189,1941,1.053063e-05,257,3.2758894
1400,1338,capitalists,453.4576279296875,454.0676279296875,Ġcapitalists,32663,1,0.2371994,3139,1.0572721
1401,1339,to,454.0676279296875,454.1676279296875,Ġto,284,0,0.39190882,284,3.0206702
1402,1340,fund,454.1676279296875,454.3576279296875,Ġfund,1814,0,0.24826138,1814,3.5643897
1403,1341,a,454.3776279296875,454.4076279296875,Ġa,257,4,0.014141449,465,1.7659205
1404,1342,lawsuit,454.4476279296875,454.8376279296874,Ġlawsuit,8087,12,0.009318065,649,5.3548393
1405,1343,against,454.8776279296875,455.1276279296875,Ġagainst,1028,0,0.29934576,1028,3.8997765
1406,1344,Wikipedia,455.1676279296875,455.8176279296875,ĠWikipedia,15312,99,0.00095575565,262,5.7350836
1407,1345,Wikimedia,456.8076279296875,457.3976279296875,ĠWikimedia,44877,301,0.00014062316,679,4.304073
1408,1346,that's,457.8576279296875,458.1076279296875,Ġthat,326,266,0.00033308976,338,5.1487036
1409,1346,that's,457.8576279296875,458.1076279296875,'s,338,0,0.07920286,338,5.671746
1410,1347,the,458.1076279296875,458.1976279296875,Ġthe,262,1,0.053693768,257,5.558416
1411,1348,foundation,458.2376279296875,458.6676279296875,Ġfoundation,8489,18,0.010781297,4387,6.066791
1412,1349,that,458.6676279296875,458.7976279296875,Ġthat,326,1,0.19735438,286,3.4486458
1413,1350,owns,458.8176279296875,459.0376279296875,Ġowns,12216,2,0.03224064,4539,3.7259738
1414,1351,Wikipedia,459.0576279296875,459.6776279296875,ĠWikipedia,15312,0,0.841945,15312,0.82549644
1415,1352,they,460.2476279296875,460.3476279296875,Ġthey,484,189,0.00030989182,11,4.049117
1416,1353,just,460.3676279296875,460.5476279296875,Ġjust,655,41,0.0036395958,821,4.9715576
1417,1354,gave,460.5476279296875,460.6776279296875,Ġgave,2921,33,0.007374215,16334,5.5208097
1418,1355,him,460.6976279296875,460.8176279296875,Ġhim,683,0,0.11667838,683,4.069667
1419,1356,the,460.8176279296875,460.8876279296875,Ġthe,262,2,0.09377038,257,3.3201213
1420,1357,finger,460.9076279296875,461.2576279296875,Ġfinger,7660,501,0.00014900714,1637,5.3025475
1421,1358,This,462.0276279296874,462.1776279296875,ĠThis,770,54,0.0024223474,290,4.9139605
1422,1359,was,462.1776279296875,462.2776279296874,Ġwas,373,2,0.04536787,318,3.9089987
1423,1360,at,462.3176279296875,462.4176279296875,Ġat,379,18,0.006625364,257,5.0454826
1424,1361,their,462.4176279296875,462.5276279296874,Ġtheir,511,37,0.0016371683,262,3.2423592
1425,1362,big,462.5476279296875,462.7076279296875,Ġbig,1263,11,0.007940811,5079,6.068824
1426,1363,conference,462.7076279296875,463.1176279296875,Ġconference,4495,1,0.07861085,3249,5.944821
1427,1364,in,463.1376279296875,463.2276279296875,Ġin,287,0,0.2689096,287,3.8818743
1428,1365,London,463.2476279296875,463.7076279296875,ĠLondon,3576,2,0.026766514,2986,3.9057093
1429,1366,It's,464.0676279296875,464.2276279296875,ĠIt,632,35,0.0036255827,13,4.4125814
1430,1366,It's,464.0676279296875,464.2276279296875,'s,338,1,0.33982062,373,2.5535626
1431,1367,called,464.2276279296875,464.3776279296875,Ġcalled,1444,3,0.032435358,257,5.009502
1432,1368,Wikimania,464.3976279296875,465.1776279296875,ĠWik,11145,3,0.042272646,262,4.8382354
1433,1368,Wikimania,464.3976279296875,465.1776279296875,im,320,0,0.70138466,320,1.4452162
1434,1368,Wikimania,464.3976279296875,465.1776279296875,ania,5411,0,0.98529017,5411,0.105923906
1435,1369,One,465.9576279296875,466.0276279296874,ĠOne,1881,144,0.0003197868,290,3.8463192
1436,1370,of,466.0676279296875,466.1376279296875,Ġof,286,0,0.6765399,286,2.3580096
1437,1371,the,466.0876279296874,466.1376279296875,Ġthe,262,0,0.75409997,262,1.2380308
1438,1372,founders,466.1776279296875,466.6676279296875,Ġfounders,22202,29,0.0043354635,4094,4.865142
1439,1373,Jimmy,466.7476279296875,466.9676279296875,ĠJimmy,12963,44,0.0009482513,286,2.7630954
1440,1374,Wales,467.0276279296874,467.2976279296875,ĠWales,11769,0,0.9579986,11769,0.3901263
1441,1375,was,467.3176279296875,467.4576279296875,Ġwas,373,1,0.12708575,318,4.8189125
1442,1376,there,467.4576279296875,467.7176279296875,Ġthere,612,0,0.25421172,612,4.521665
1443,1377,I,468.1282279296875,468.2782279296875,ĠI,314,13,0.014055929,290,4.7455287
1444,1378,soon,468.3182279296875,468.6082279296875,Ġsoon,2582,645,3.812787e-05,373,4.4951
1445,1379,got,468.6082279296875,468.7382279296874,Ġgot,1392,5,0.040025655,1043,3.2283492
1446,1380,to,468.7782279296875,468.8882279296875,Ġto,284,0,0.25703314,284,4.10871
1447,1381,know,468.9282279296875,469.1582279296875,Ġknow,760,0,0.49745372,760,1.795881
1448,1382,from,469.2182279296875,469.3982279296875,Ġfrom,422,431,9.981009e-05,683,4.0063376
1449,1383,the,469.4382279296875,469.5382279296875,Ġthe,262,1,0.100803696,683,4.8566985
1450,1384,good,469.7182279296875,469.8782279296875,Ġgood,922,104,0.0015080153,584,7.1428385
1451,1385,Wikipedians,469.9182279296875,470.5482279296874,ĠWik,11145,257,0.00026659877,661,4.778205
1452,1385,Wikipedians,469.9182279296875,470.5482279296874,iped,46647,0,0.74375236,46647,1.0716021
1453,1385,Wikipedians,469.9182279296875,470.5482279296874,ians,1547,0,0.73932433,1547,0.70937294
1454,1386,out,470.6282279296875,470.7982279296874,Ġout,503,161,0.00043609776,612,4.8330874
1455,1387,there,470.7982279296874,471.0582279296875,Ġthere,612,0,0.8183104,612,0.9529457
1456,1388,that,471.6782279296875,471.9282279296875,Ġthat,326,1,0.0684307,13,4.9734564
1457,1389,Jimmy,471.9282279296875,472.1782279296875,ĠJimmy,12963,1,0.0840186,262,4.6482553
1458,1390,Wales,472.1982279296875,472.7982279296874,ĠWales,11769,2,0.15370548,318,3.5446367
1459,1391,and,472.8982279296875,473.2082279296875,Ġand,290,5,0.0340925,318,3.0205195
1460,1392,many,473.3382279296875,473.5282279296875,Ġmany,867,12,0.012694952,314,5.006482
1461,1393,of,473.5482279296874,473.6082279296875,Ġof,286,0,0.33518723,286,2.0683017
1462,1394,the,473.6082279296875,473.6682279296875,Ġthe,262,0,0.7152562,262,1.2615905
1463,1395,delegates,473.6682279296875,474.3082279296875,Ġdelegates,15265,114,0.00048065188,584,3.8615003
1464,1396,were,474.3482279296875,474.5782279296875,Ġwere,547,0,0.26264435,547,3.6073895
1465,1397,mocking,474.6182279296875,474.9482279296875,Ġmocking,31202,5352,6.9128578e-06,845,6.227021
1466,1398,me,474.9882279296874,475.2382279296874,Ġme,502,1,0.08803213,262,4.8844824
1467,1399,by,475.5582279296875,475.9582279296875,Ġby,416,13,0.013607456,329,3.5636246
1468,1400,printing,476.8682279296875,477.2382279296874,Ġprinting,13570,282,0.0002246573,2282,4.2954254
1469,1401,out,477.2582279296875,477.4282279296875,Ġout,503,0,0.16894564,503,4.019228
1470,1402,my,477.4682279296875,477.6982279296875,Ġmy,616,0,0.22052307,616,4.0682297
1471,1403,image,477.6982279296875,477.9682279296875,Ġimage,2939,13,0.008004959,15312,5.7969832
1472,1404,on,478.0482279296874,478.2682279296875,Ġon,319,1,0.18717937,290,2.8109133
1473,1405,great,478.4882279296874,478.7182279296875,Ġgreat,1049,207,0.0002636859,257,4.009381
1474,1406,big,478.7182279296875,478.8682279296875,Ġbig,1263,0,0.46197945,1263,3.9413958
1475,1407,boards,478.9382279296875,479.4582279296875,Ġboards,11490,9,0.01550157,19379,5.058064
1476,1408,that,479.5182279296875,479.6482279296875,Ġthat,326,8,0.025483219,290,3.3657572
1477,1409,it,479.6482279296875,479.6882279296875,Ġit,340,56,0.0010495394,547,3.4250033
1478,1410,was,479.8082279296875,479.8982279296875,Ġwas,373,0,0.41101938,373,2.9935162
1479,1411,placed,479.9382279296875,480.2182279296875,Ġplaced,4624,401,0.00020973869,257,5.6725664
1480,1412,all,480.2982279296874,480.3982279296875,Ġall,477,2,0.04605936,319,2.8561215
1481,1413,over,480.4982279296875,480.5982279296875,Ġover,625,0,0.8530818,625,0.6992239
1482,1414,the,480.6382279296875,480.9682279296875,Ġthe,262,0,0.5706881,262,2.3346944
1483,1415,conference,481.4182279296875,481.9482279296875,Ġconference,4495,3,0.084781095,5230,3.9408796
1484,1416,facility,482.0082279296875,482.7082279296875,Ġfacility,6841,56,0.00082872855,13,3.1476388
1485,1417,And,483.1782279296875,483.4882279296874,ĠAnd,843,515,1.1290318e-05,13,2.4163322
1486,1418,Jimmy,483.4882279296874,483.6782279296875,ĠJimmy,12963,80,0.0008627103,314,3.99041
1487,1419,Wales,483.7382279296874,484.0782279296875,ĠWales,11769,0,0.41248718,11769,3.403191
1488,1420,and,484.1182279296875,484.2082279296875,Ġand,290,3,0.046720326,373,4.705054
1489,1421,and,484.4582279296875,484.5682279296875,Ġand,290,101,0.0004528047,867,3.3737545
1490,1422,various,484.5682279296875,484.9282279296875,Ġvarious,2972,61,0.001740895,262,4.7997665
1491,1423,other,484.9682279296875,485.1182279296875,Ġother,584,0,0.5471854,584,2.501493
1492,1424,people,485.1182279296875,485.5282279296875,Ġpeople,661,0,0.3607033,661,4.5621834
1493,1425,were,485.5282279296875,485.9182279296875,Ġwere,547,0,0.41185296,547,3.4998236
1494,1426,encouraging,485.9782279296875,486.8082279296875,Ġencouraging,12577,66,0.0015913747,612,4.9795914
1495,1427,the,486.8082279296875,486.8782279296875,Ġthe,262,3,0.08507425,502,2.857708
1496,1428,delegates,486.8782279296875,487.4882279296874,Ġdelegates,15265,74,0.0016390976,661,6.169551
1497,1429,to,487.5082279296875,487.6282279296875,Ġto,284,0,0.68613046,284,1.7025611
1498,1430,take,487.6682279296875,488.0582279296875,Ġtake,1011,2,0.06280772,466,4.9601183
1499,1431,selfies,488.4582279296875,489.1982279296875,Ġselfies,45406,8,0.017079137,5986,3.3195782
1500,1432,with,489.5582279296875,489.6582279296875,Ġwith,351,0,0.46141034,351,2.453445
1501,1433,my,489.6982279296875,489.8582279296875,Ġmy,616,3,0.11225801,502,2.8590364
1502,1434,selfie,489.9182279296875,490.3482279296875,Ġselfie,38704,40,0.0010455362,2939,3.3427558
1503,1435,That's,490.7368279296875,490.8568279296875,ĠThat,1320,537,8.236173e-06,4859,0.73926985
1504,1435,That's,490.7368279296875,490.8568279296875,'s,338,0,0.3788765,338,2.9290686
1505,1436,just,490.8968279296875,491.0368279296875,Ġjust,655,13,0.017499235,618,3.7396464
1506,1437,mean,491.1168279296875,491.3968279296875,Ġmean,1612,122,0.0006811836,262,4.5439997
1507,1438,There,491.1258279296875,491.2158279296875,ĠThere,1318,48,0.0021204222,13,4.2408056
1508,1439,was,491.2358279296875,491.3158279296875,Ġwas,373,1,0.2198221,338,2.0808516
1509,1440,quite,491.3558279296875,491.4558279296875,Ġquite,2407,22,0.0042802636,257,3.2783947
1510,1441,a,491.4958279296875,491.5258279296875,Ġa,257,0,0.8975033,257,0.6157838
1511,1442,few,491.5658279296875,491.7158279296875,Ġfew,1178,2,0.17272073,1256,3.288258
1512,1443,of,491.7558279296875,491.7958279296875,Ġof,286,1,0.15142207,661,4.900547
1513,1444,these,491.8558279296875,491.9658279296875,Ġthese,777,3,0.07133864,606,1.6511804
1514,1445,images,492.0058279296875,492.3158279296875,Ġimages,4263,91,0.0011702067,13,5.794957
1515,1446,around,492.3958279296874,492.6858279296875,Ġaround,1088,13,0.018042892,326,4.2978144
1516,1447,the,492.6858279296875,492.7558279296875,Ġthe,262,2,0.09684524,11,4.072752
1517,1448,place,492.7958279296875,493.0658279296875,Ġplace,1295,6,0.024580829,9831,3.4917238
1518,1449,on,493.0858279296875,493.1758279296875,Ġon,319,12,0.00932968,13,3.8370342
1519,1450,the,493.1958279296875,493.3158279296875,Ġthe,262,0,0.27615958,262,3.5424113
1520,1451,internet,493.3358279296875,493.7558279296875,Ġinternet,5230,1,0.091227844,1110,5.3265142
1521,1452,but,493.7558279296875,493.8958279296874,Ġbut,475,9,0.010500529,13,3.953877
1522,1453,but,493.9758279296875,494.1158279296875,Ġbut,475,291,9.569049e-05,314,3.7686038
1523,1454,the,494.1158279296875,494.1858279296875,Ġthe,262,1,0.058912043,314,4.2276645
1524,1455,one,494.1858279296875,494.4258279296875,Ġone,530,0,0.07605061,530,5.9198728
1525,1456,with,494.4458279296875,494.5858279296875,Ġwith,351,7,0.023450777,326,3.1968668
1526,1457,with,494.6658279296875,494.8258279296875,Ġwith,351,620,8.877936e-05,262,3.9518807
1527,1458,Jimmy,494.8458279296875,495.0658279296875,ĠJimmy,12963,187,0.00028991495,262,4.0750294
1528,1459,Wales,495.1058279296875,495.4458279296875,ĠWales,11769,12,0.008615266,8858,5.800702
1529,1460,is,495.4858279296875,495.6358279296875,Ġis,318,0,0.1339511,318,4.4740334
1530,1461,particularly,495.6558279296875,496.3658279296875,Ġparticularly,3573,15,0.006905907,262,3.3440685
1531,1462,odious,496.4058279296875,497.1158279296875,Ġod,16298,365,0.00018983774,8258,4.812809
1532,1462,odious,496.4058279296875,497.1158279296875,ious,699,0,0.86729014,699,0.75431967
1533,1463,Um,497.7458279296875,498.1658279296875,ĠUm,21039,1306,6.5837307e-06,13,2.6457849
1534,1464,Wait,497.9006279296875,498.0506279296875,ĠWait,16314,1483,1.182408e-05,11,3.1165953
1535,1465,I,498.0906279296875,498.1406279296874,ĠI,314,4,0.038703103,11,3.4382818
1536,1466,wanna,498.1806279296875,498.3306279296875,Ġwanna,18869,61,0.0010920721,1807,3.9733467
1537,1467,look,498.3906279296874,498.5306279296875,Ġlook,804,27,0.003936489,760,4.133556
1538,1468,that,498.5506279296875,498.6906279296875,Ġthat,326,2,0.042616285,379,2.183087
1539,1469,up,498.7306279296875,498.8706279296875,Ġup,510,0,0.7785085,510,1.3878354
1540,1470,really,498.8906279296874,499.0806279296875,Ġreally,1107,120,0.00077493454,13,4.6053147
1541,1471,fast,499.1206279296875,499.4706279296875,Ġfast,3049,7,0.032179665,314,4.896801
1542,1472,here,499.4906279296875,499.6606279296875,Ġhere,994,38,0.0037257755,13,4.915265
1543,1473,Hang,499.8506279296875,499.9806279296875,ĠHang,24300,3370,4.771047e-06,318,4.9210143
1544,1474,on,500.0606279296875,500.2306279296875,Ġon,319,0,0.85551983,319,1.1119587
1545,1475,Yeah,500.7150279296876,500.9450279296875,ĠYeah,9425,245,0.00024655857,314,4.580771
1546,1476,Jimmy,500.6842279296875,500.9542279296875,ĠJimmy,12963,41,0.0040427223,314,5.0598574
1547,1477,Wales,501.0542279296875,501.4942279296875,ĠWales,11769,0,0.2006539,11769,4.998153
1548,1478,oh,502.8142279296875,503.3942279296875,Ġoh,11752,85,0.0013511803,318,5.21415
1549,1479,monkey,503.4542279296875,503.8242279296875,Ġmonkey,21657,3845,3.404087e-06,10194,4.9143257
1550,1480,selfie,503.8642279296875,504.3742279296875,Ġselfie,38704,632,0.00014999394,314,6.41494
1551,1481,Jimmy,503.7568279296875,503.9468279296875,ĠJimmy,12963,14,0.009470693,30,6.281156
1552,1482,Wales,503.9868279296875,504.2168279296875,ĠWales,11769,0,0.5804676,11769,3.5007076
1553,1483,Wikimania,504.2568279296875,504.9568279296875,ĠWik,11145,1820,2.4839926e-05,11752,5.5493975
1554,1483,Wikimania,504.2568279296875,504.9568279296875,im,320,6,0.039620087,544,3.8915074
1555,1483,Wikimania,504.2568279296875,504.9568279296875,ania,5411,0,0.4331373,5411,2.5845194
1556,1484,Uhuh,505.2168279296875,505.5668279296875,ĠUh,28574,76,0.0015965418,12963,6.434924
1557,1484,Uhuh,505.2168279296875,505.5668279296875,uh,7456,128,0.00066245545,16314,4.598442
1558,1485,Here,505.3638279296875,505.4438279296875,ĠHere,3423,171,0.000547609,71,5.2348666
1559,1486,we,505.4838279296875,505.5638279296875,Ġwe,356,4,0.037754826,338,3.8941112
1560,1487,go,505.6038279296875,505.7838279296875,Ġgo,467,0,0.902435,467,0.59084076
1561,1488,Oh,505.8238279296875,505.9338279296875,ĠOh,3966,5,0.027491204,994,5.908862
1562,1489,yeah,506.0138279296875,506.1338279296874,Ġyeah,10194,0,0.0657136,10194,5.8065066
1563,1490,Look,506.1738279296875,506.3038279296875,ĠLook,6803,67,0.0018901279,314,5.776412
1564,1491,at,506.3238279296875,506.4138279296875,Ġat,379,0,0.42226112,379,3.5680852
1565,1492,that,506.4338279296875,506.7638279296875,Ġthat,326,0,0.28422523,326,2.7975073
1566,1493,If,507.5838279296875,507.6938279296875,ĠIf,1002,529,0.00025098625,12963,7.121918
1567,1494,you,507.7138279296875,507.8038279296875,Ġyou,345,0,0.43290606,345,2.5318632
1568,1495,type,507.8438279296875,508.0838279296875,Ġtype,2099,77,0.000990671,821,4.149208
1569,1496,Jimmy,508.3738279296875,508.6538279296875,ĠJimmy,12963,9,0.008594651,287,3.908145
1570,1497,Wales,508.7338279296875,509.0238279296875,ĠWales,11769,0,0.7518235,11769,1.8006606
1571,1498,monkey,509.1038279296875,509.3838279296874,Ġmonkey,21657,217,0.0003143786,287,4.8395395
1572,1499,selfie,509.4838279296875,509.9638279296875,Ġselfie,38704,0,0.32806414,38704,4.328763
1573,1500,into,510.0238279296875,510.2638279296875,Ġinto,656,0,0.17906262,656,4.4327245
1574,1501,the,510.2638279296875,510.3438279296875,Ġthe,262,2,0.13443333,3012,2.7895887
1575,1502,Google,510.3838279296874,510.7938279296875,ĠGoogle,3012,1,0.17822361,2989,3.5981197
1576,1503,you'll,511.2638279296875,511.3938279296875,Ġyou,345,34,0.001322958,2989,2.2654548
1577,1503,you'll,511.2638279296875,511.3938279296875,'ll,1183,0,0.21226148,1183,3.1916127
1578,1504,find,511.4138279296875,511.5838279296875,Ġfind,1064,3,0.072657235,651,2.169488
1579,1505,a,511.6038279296875,511.6438279296875,Ġa,257,0,0.15151389,257,3.9854429
1580,1506,photo,511.7038279296875,511.9538279296875,Ġphoto,4590,7,0.022542,7684,5.4283023
1581,1507,of,512.0338279296875,512.0938279296876,Ġof,286,0,0.76112247,286,1.6496071
1582,1508,an,512.1338279296875,512.2238279296876,Ġan,281,5,0.02043678,257,3.548644
1583,1509,adult,512.2438279296875,512.5138279296875,Ġadult,4044,9,0.012695756,43835,5.58665
1584,1510,male,512.5938279296876,512.7638279296875,Ġmale,4257,0,0.4027052,4257,3.6498408
1585,1511,human,512.8638279296875,513.2838279296875,Ġhuman,1692,7,0.012442081,36064,5.5140457
1586,1512,holding,513.8138279296875,514.0538279296875,Ġholding,4769,7,0.021278817,351,4.6101503
1587,1513,his,514.0538279296875,514.1738279296875,Ġhis,465,2,0.05765011,257,1.6668197
1588,1514,phone,514.2138279296876,514.4038279296875,Ġphone,3072,36,0.0048119677,16360,5.040429
1589,1515,up,514.4238279296875,514.5238279296875,Ġup,510,1,0.15879501,284,3.1723495
1590,1516,in,514.5438279296875,514.6138279296875,Ġin,287,2,0.04608976,284,1.62685
1591,1517,one,514.6738279296875,514.8238279296876,Ġone,530,6,0.009862219,257,2.0681338
1592,1518,hand,514.8638279296875,515.2138279296876,Ġhand,1021,0,0.9093754,1021,0.52932394
1593,1519,and,515.6138279296875,515.7138279296876,Ġand,290,0,0.5700468,290,1.6781824
1594,1520,the,515.7138279296876,515.7738279296875,Ġthe,262,9,0.017286684,257,4.289096
1595,1521,monkey,515.7738279296875,516.0138279296875,Ġmonkey,21657,2,0.059854843,584,5.049954
1596,1522,selfie,516.0538279296875,516.3238279296876,Ġselfie,38704,2,0.08466344,287,4.078003
1597,1523,in,516.3438279296876,516.4238279296875,Ġin,287,0,0.72303605,287,1.9008309
1598,1524,the,516.4438279296875,516.5138279296875,Ġthe,262,0,0.90104043,262,0.48860252
1599,1525,other,516.5538279296875,516.9138279296875,Ġother,584,0,0.9908505,584,0.0934211
1600,1526,right,517.1738279296875,517.2938279296875,Ġright,826,67,0.00017922194,13,1.6267842
1601,1527,next,517.3138279296875,517.5138279296875,Ġnext,1306,0,0.46363774,1306,2.5534558
1602,1528,to,517.5138279296875,517.5738279296876,Ġto,284,0,0.9947541,284,0.055026516
1603,1529,his,517.6138279296875,517.7538279296875,Ġhis,465,3,0.0658804,340,2.19947
1604,1530,face,517.7938279296875,518.2438279296875,Ġface,1986,0,0.20149595,1986,4.6518126
1605,1531,And,519.0338279296875,519.2938279296875,ĠAnd,843,455,7.3610804e-06,13,1.0714087
1606,1532,he's,519.3938279296875,519.5338279296875,Ġhe,339,9,0.02390015,326,4.4663672
1607,1532,he's,519.3938279296875,519.5338279296875,'s,338,0,0.35376397,338,3.98587
1608,1533,got,519.5538279296875,519.6538279296875,Ġgot,1392,4,0.02979178,407,5.115003
1609,1534,his,519.6738279296875,519.7638279296875,Ġhis,465,2,0.09388373,257,3.3822217
1610,1535,lips,519.7838279296875,520.0638279296875,Ġlips,11914,46,0.0025820264,3072,5.007722
1611,1536,puckered,520.0838279296875,520.3838279296875,Ġp,279,21,0.010633267,8012,5.2143383
1612,1536,puckered,520.0838279296875,520.3838279296875,uc,1229,0,0.70069546,1229,1.1363332
1613,1536,puckered,520.0838279296875,520.3838279296875,kered,28970,0,0.9996283,28970,0.00401139
1614,1537,up,520.4438279296875,520.7238279296874,Ġup,510,0,0.40949494,510,2.8695607
1615,1538,like,520.9538279296875,521.1038279296874,Ġlike,588,0,0.19299853,588,3.608646
1616,1539,a,521.1238279296875,521.1738279296875,Ġa,257,0,0.3190707,257,2.9719825
1617,1540,duck,521.2338279296875,521.5238279296875,Ġduck,22045,43,0.00275542,3797,6.2602777
1618,1541,He,522.5246279296875,522.5846279296875,ĠHe,679,57,0.0016548181,338,4.456764
1619,1542,looks,522.6246279296874,522.7946279296875,Ġlooks,3073,1,0.05037162,338,2.8370166
1620,1543,ridiculous,522.8346279296875,523.5246279296875,Ġridiculous,11441,28,0.0022311485,588,2.8322513
1621,1544,Now,524.4165279296875,524.5465279296875,ĠNow,2735,58,0.0017077794,11,4.51267
1622,1545,is,524.5865279296875,524.6665279296875,Ġis,318,20,0.007011756,339,4.243972
1623,1546,he,524.7465279296875,524.9365279296875,Ġhe,339,0,0.21390897,339,3.0039787
1624,1547,is,525.0365279296875,525.1465279296875,Ġis,318,99,0.0012530157,257,5.644722
1625,1548,that,525.1465279296875,525.2565279296875,Ġthat,326,8,0.01408893,339,5.514591
1626,1549,face,525.3965279296875,525.6665279296875,Ġface,1986,30,0.005330718,3516,6.514533
1627,1550,he's,525.7065279296875,525.8665279296875,Ġhe,339,4,0.044086225,286,4.5910845
1628,1550,he's,525.7065279296875,525.8665279296875,'s,338,0,0.27980068,338,4.0248666
1629,1551,making,525.8665279296875,526.2865279296875,Ġmaking,1642,6,0.021960769,1392,4.564537
1630,1552,is,526.3265279296875,526.4365279296875,Ġis,318,37,0.0051938435,30,5.0834255
1631,1553,that,526.4365279296875,526.8365279296875,Ġthat,326,1,0.18006125,339,3.9421082
1632,1554,Well,528.3147279296875,528.4147279296875,ĠWell,3894,3246,9.282866e-06,1986,4.7371655
1633,1555,it's,528.4547279296875,528.5847279296875,Ġit,340,4,0.047566947,339,4.3053985
1634,1555,it's,528.4547279296875,528.5847279296875,'s,338,0,0.60906786,338,2.3507152
1635,1556,like,528.6047279296874,528.8247279296875,Ġlike,588,2,0.038007658,257,5.285097
1636,1557,a,528.8247279296875,528.8547279296874,Ġa,257,1,0.12792237,339,4.9252977
1637,1558,duck,528.9547279296875,529.1547279296875,Ġduck,22045,0,0.05852014,22045,7.372788
1638,1559,face,529.1747279296875,529.4547279296875,Ġface,1986,2,0.06865137,338,4.770252
1639,1560,And,528.8106279296875,528.9006279296875,ĠAnd,843,13,0.018796027,11,5.123757
1640,1561,he's,528.9406279296875,529.2106279296875,Ġhe,339,0,0.16878112,339,4.06628
1641,1561,he's,528.9406279296875,529.2106279296875,'s,338,0,0.37544197,338,3.7263975
1642,1562,Why,529.5506279296875,529.7106279296875,ĠWhy,4162,5328,3.4604666e-06,1642,5.8343406
1643,1563,why,529.9106279296875,530.0506279296875,Ġwhy,1521,23,0.0060201944,318,3.9416351
1644,1564,is,530.0906279296875,530.2106279296875,Ġis,318,2,0.06657551,1521,2.6367583
1645,1565,I,529.5187279296875,529.5687279296875,ĠI,314,16,0.0017940365,339,1.7870903
1646,1566,don't,529.5687279296875,529.7487279296874,Ġdon,836,19,0.00795504,523,5.9266825
1647,1566,don't,529.5687279296875,529.7487279296874,'t,470,0,0.9924124,470,0.079175025
1648,1567,know,529.7487279296874,529.8887279296875,Ġknow,760,0,0.270476,760,3.4953103
1649,1568,where,529.8887279296875,530.0787279296875,Ġwhere,810,34,0.004606438,1521,4.8355217
1650,1569,that,530.0787279296875,530.1787279296875,Ġthat,326,11,0.012149554,284,3.2469754
1651,1570,comes,530.2387279296875,530.5087279296876,Ġcomes,2058,4,0.06820816,1625,4.3782043
1652,1571,from,530.5087279296876,530.7187279296875,Ġfrom,422,0,0.91176516,422,0.5596
1653,1572,I,531.0568279296875,531.1668279296875,ĠI,314,0,0.08370515,314,4.992462
1654,1573,don't,531.2268279296875,531.3268279296875,Ġdon,836,0,0.27718726,836,3.6153674
1655,1573,don't,531.2268279296875,531.3268279296875,'t,470,0,0.9992079,470,0.011209864
1656,1574,either,531.4268279296875,531.7368279296875,Ġeither,2035,29,0.00079020497,760,1.7122004
1657,1575,But,530.7160279296875,530.7960279296875,ĠBut,887,1,0.08298438,314,4.9362426
1658,1576,a,530.8160279296875,530.8560279296875,Ġa,257,30,0.0036250984,314,3.6799183
1659,1577,lot,530.755,530.891,Ġlot,1256,1,0.071680985,22045,6.501837
1660,1578,of,530.9760279296875,531.0560279296875,Ġof,286,0,0.8852861,286,0.9459667
1661,1579,people,531.0760279296875,531.3560279296875,Ġpeople,661,0,0.3212188,661,4.0616174
1662,1580,seem,531.4160279296875,531.6360279296875,Ġseem,1283,7,0.031713672,466,4.4878707
